id,content,main post,label
brianti_dofina,"Finally, DONE! sayangnya byk wrna cakep2 totally sold out 😥",no,baca
la2n_syarief,"Oo gitu,, txs yaa @mutiafl,, soalnya skrg rada bingung, ga prnah dpt balesan email lg stelah konfirmasi pembyrn. Sblmnya stiap order smpe dpt 3x step email,,skrg2 ini cm sekali",no,baca
cherrishstore,Yang mau kia instan bisa cek ig kita ya ^^,no,abaikan
andinipsy,Masih ada? Di web tulisannya sold out,no,jawab
nyxlioshop,😍😍😍,no,abaikan
sorayadayanti,"Ready bobow pants silver S, machiato M, lala bag sakura, bisa free ongkir via shopee",no,abaikan
house_of_claretta,😍,no,abaikan
yarazatira_,kok sold out semuaa? katanya masih ada,no,jawab
anisasuangga,Restock lagi pliiis😰😰😰😰😰,no,baca
noveliautamii,@vanillahijab ka cek line yaa. Aku ada kendala pas konfirmasi pembayaran nih. Udah transfer semalem,no,jawab
thafeeza_collection,"Website vanillahijab.com, Kak@aisyahnurisya",no,abaikan
mamah.raisar,Masih ready say @aisyahnurisya fuschia dn gading siapa tau minat,no,abaikan
mamah.raisar,@yarazatira_ masih ready fuschia dn gading siapa tau minat say,no,abaikan
mamah.raisar,"@noveliautamii klik aja di konfirmasi pembayaran say di bwah, isi form yg trtera ikuti aja langka2 yg ada di web. Maaf bantu jwb",no,baca
mutiafl,"@la2n_syarief iya sama2, saya jg pernah gt, tp setelah tanya dan dijelasin jd saya cek lgsg ke web, kalo udah selesai dr setiap pengecekan, email jg pst masuk menyusul kadang tau2 barang udah dtg. Intinya 1-2 hari mh sabar aja dulu tungguin, kalo udah ove",no,baca
cempaka_aksesoris,😍😍,no,abaikan
wulanendarwati,@lailii_r uda beli?,no,abaikan
asyfahshop,"Ready soon kia instan biyan,lippmatee dan frozen, bisa cek langsung di IG ya,thanks😊",no,abaikan
lailii_r,Udah kak kmrn @wulanendarwati,no,abaikan
rumahijabeeka,"@yarazatira_ @andinipsy @anisasuangga @aisyahnurisya @uchierahma @indahnoernoer Ready Kia Instan smua warna limited, follow @rumahijabeeka 😊",no,abaikan
yn.krstnt,"@vanillahijab aku udh konfirmasi pembayaran hari jumat, tp sampe sekarang belum dapet email lagi seputar konfirmasi pembayaran aku sukses atau ngga, aku line tp blm di respon",no,jawab
caramelfashionhijab,"Yuk dear...masih ready Kia Lipmatte, Gading, Jeans, Olive, Campina Rouge....booked via Shopee ya 😉",no,abaikan
mulyanis05,Apakah ada yg masih punya Kia Rouge ?,no,abaikan
taspaket_jkt,"Yang minat Biyan , Rouge, CACAOTE, ROSE , CAMPINA bisa cek Ig yaa ..",no,abaikan
hijabcantikos,ready kia olive n lipmatte free ongkir via shoope,no,abaikan
ika_hiyas,"Ini kapan pengiriman nya yaaa, yampun nungguin 😂😂 dag dig dug Senin keluar kota 😅😅😅😅",no,jawab
zakiyatunnibrosiyah,yang Jual ROSE ada? dan harga brp. thanks,no,abaikan
nanda_najwa7,Dear all yg belum kebagian Kia silakan liat web baru saya liat semua warna tersedia ;),no,abaikan
kimyunnashop,"Available kia instan warna jeans, teal, olive, lipmatte, rouge. Yg minat bisa DM aku..😍😍",no,abaikan
_prelovedbyf,Yang cari kayla tunik black L masih ada di aku yaaa,no,abaikan
mamah.raisar,Masih ready warna campina minat dm ya,no,abaikan
gendhis.co,"Ready ana skirt warna teal,freeongkir via shopee hanya 128K",no,abaikan
queens.butik,"Ready di kami yg plain dan yg udah dimodifikasi pakai Lace , diamond fancy dan 3D flower aplikasi .. cek ya di @queenaccessories2",no,abaikan
karinaindahpertiwi,Ada yg punya bowbow pants navy size L/XL ? Kalau ada dm yy ?,no,abaikan
anissaratnasari,"yg minat kia instant lipmatte, teal, fuschia dm y..pengiriman dr jakarta",no,abaikan
anissaratnasari,yg minat bowbow pants navy size s dm y,no,abaikan
khalisha_sisters,"@karinaindahpertiwi saya ada Navy M mbak, LP 100cm, Panjang 95cm, Lingkar paha 58cm barangkali cukup 😊",no,abaikan
asyfahshop,"Ready soon teal,biyan,olive,lippmate, harga 80, pengiriman jakarta timur, bisa cek langsung IG ya,thanks😊",no,abaikan
gyudaehoney_2804,Sudah sampai kia nya makasih ®^,no,baca
ririeka86,@vanillahijab aq liat lewat www. Kok uda sold out smua ya sis...aq mau,no,baca
dewinatotok,Yg punya bobowpants lips size L n SYANA tunik bsa DM,no,abaikan
i_ndri,"Sis,  knp tiap kali coba pesen gak dpat email konfirmasi dr @vanillahijab? Mohon bantu jawab",no,jawab
octys_gallery,Mb @vanillahijab klo trnyt barang yg nympe size nya ga sesuai gmn ya ? Saya pesen L yang dateng M. Ada yg bs bantu jawab ga,no,jawab
hijabcantikos,@ririeka86 aq ada lipmatte yaa cek ig,no,abaikan
mimii_windowshoper,"Hay..kia instan olive & fuschia msih ada yaa di ak, ready stock lho..kirim dari tangsel 😊💋",no,abaikan
hijabchoi,"Yg ketinggalan bobow pantsnya, bisa mampir di kami, ada bobow pants loewy size L n kia instan rose. Freeong via shopee 💃💃💃💃💃",no,abaikan
ekkazhiie,"Dri kemarin nunggu email dr @vanillahijab tau"" barang da dateng aj ,tp kod tumben ga dpt free bros 😊",no,jawab
tiasulistia22,Mau dong kardigannya,no,baca
mamah.raisar,@octys_gallery bisa hub vanilla.ind sis via line,no,abaikan
mamah.raisar,@ririeka86 masih ada kia instan olive dn campina say siapa tau minat bisa dm ya,no,abaikan
septidwilestari,Gak dapet lagi -__-,no,baca
octys_gallery,Makasih mb @mamah.raisar 😘,no,abaikan
mi.nang_store,Kia instan segi4 beauty cek ig kita dear,no,abaikan
ririeka86,@mamah.raisar  brp hrgnya,no,abaikan
irenanovi,Yg cari kia Frozen atau Fushia silahkan dm😉 #testimonichiic,no,abaikan
mamah.raisar,@octys_gallery sama2 mbk,no,abaikan
galleryparfum_,order kamis. Brg sdh dtng daan Wooowwww Kereenn Aslinya .di pke nya bgs bngtsss,no,abaikan
kaliakyrli,Ada yg blm dapet email setelah sukses pembayaran? 😢,no,jawab
dindavanillahijab,"@kaliakyrli cek status order bisa login dulu ke website dear, klik lagi assalamualaikum dan klik akun saya.",no,baca
mumuqueenn,"Ready kia gading, rouge, campina, frozen ama sala instant yuk cek ig 😘",no,abaikan
orange_bright,"Saya gak dapet email mba, tp ini barang nya udah dateng, cek status nya d website mba @kaliakyrli",no,jawab
iik_azka,"Kia instan biyan, warnanya ga kaya di foto 😢😢",no,baca
aiu_devitasari,@iik_azka wrnanya gimana sis yg biyan??,no,abaikan
iik_azka,Lebih gelap aja...,no,abaikan
mamikahijabs,cek @vee_rosya u kia instannya,no,abaikan
nuriepriyono,"Langsung kirim atau gak ya @vanillahijab untuk order malam jumat kemarin.. Tumben bgt nih, orderanku belum sampai.. Biasanya sehari sampai",no,jawab
bellezashops,Charles n keith original🙋,no,abaikan
ika_hiyas,"Sebenarnya kia ini bagus,,, tp kenapa tiap item nya jahitannya pada beda beda😂😂😂😂 ada yang pas di muka ada yang gak xixixix",no,baca
marwa_hijab18,"Kia instan campina,yg minat silahkan DM bisa lwt shopee.makasih 🙏😘",no,abaikan
amarttaletta94,"Kak, kok di web udah sold out semua? @vanillahijab",no,jawab
jakarta_hijab_boutique,"@octys_gallery jual aja, mbak. Tapi kalau ga minat, balikin aja ke vanilla. Ntar return payment kok",no,abaikan
anis_setiorini,"Yeee, cek web ny skrng ah sp tau wrn kesukaan ku msh...hehe",no,baca
octys_gallery,Udah ada balasan dr vanilla kok mb @jakarta_hijab_boutique .. mau  diganti size yg sesuai. Iya kali ya dijual aja... ada yg mau ga ya Loewy size M ?? 😉,no,abaikan
lakulaku.os,"yg minat kia instan rose, jeans, campina, lipmatte, yuk cek ig, bisa via shopee",no,abaikan
yulianti3715,Mb aku sdh melakukan pembayaran untuk pembelian di vanillahijab dgn no order400034349 a/n rani yulianti senilai 150.864 tapi blm ada blsan konfirmasi kembali mengenai penerimaan dana dan pemberitahuan pengiriman barang saya transfer sejak jumat pagi pkl 8.mohon keterangannya,no,jawab
caramelfashionhijab,"Msh ada Kia Lipmatte, Gading, Olive, Campina, Jeans, Rouge...free ongkir via Shopee 😉",no,abaikan
irenanovi,"Waah ternyata bobow bagus banget aslinya, keep 1 ah buat sendiri😉",no,baca
n.choirina,Huaa cakep banget ternyatq kia instan bahannya jatuh adem modelnya jg cakep bgt bobow pants jg cakep apalagi yg warna darkgrey,no,baca
kaliakyrli,@orange_bright barangku blm dateng sis huhu,no,abaikan
aiu_devitasari,Yg ada kia wrna rose sm campina ya...,no,abaikan
ucciiannatha,Alhamdullilah Kia Instant'ya sdh smp.. mksh gift'ya tth cantik @vanillahijab,no,baca
pritadian,Kia instant nya kapan restock lagi 😵,no,jawab
djuni_heaevenly,@caramelfashionhijab mau donk tapi jgn lewat shoppe bolehngak free ong?,no,abaikan
lorenzaroseville,Keabisan lagi 😭,no,baca
caramelfashionhijab,@djuni_heaevenly free ongkir hanya lewat shopee kak...😊,no,abaikan
djuni_heaevenly,Link shopee nya mana?,no,abaikan
djuni_heaevenly,Dm ya,no,abaikan
lafara.hijab,Msh ada kia instan lipmate dan fuschia. Lgsg dm ya. Freeongkir via shopee,no,abaikan
loveandbuy_os,"Yg msh cari vivy instan atlantis, sala instan dreamy, adelia blouse white bs dm yaa",no,abaikan
indyshoplabel,Avail Kia instan Olive & Rouge. Yang masih minat dm yaaa....😉,no,abaikan
tiwika_gallery,Msh ada kia instan cacaote...bisa via shopee😉😉,no,abaikan
dunia_gea,Keabisan 😭,no,baca
anem0neshop,Avail kia Rose n lipmatte,no,abaikan
synthiarynda,Siapa yg punya warna teal ya 😥😥,no,abaikan
is_hijab,"Masih ada kia instan : campina, jeans dan fuschia. Bisa kirim via shopee",no,abaikan
is_hijab,Sis @aiu_devitasari ada kia instan campina di saya..,no,abaikan
asyfahshop,"Aku ada sis @synthiarynda, harga 80, pengiriman jakarta timur,bisa cek langsunh IG ya,thanka😊",no,abaikan
ekasputri_goodstuffbylove,"Yg ga kebagian kia instan bs cek ig yah dear, free ongkir ke tempat tujuan via shopee😊",no,abaikan
neos_prohijab,Yuk cek sini. Mulai 50K aja,no,abaikan
rumahijabeeka,Ready Kia Instan di @rumahijabeeka bs via shopee jg 😊,no,abaikan
kimyunnashop,"Ready kia instan LIPMATTE & TEAL, yg minat silahkan DM",no,abaikan
rumahyasmine,🍎🍎 Yasmine punya Kia instan warna ini 😘😘,no,abaikan
radendndshop,"KIA Instan Jeans, Rose,  Biyan,  Olive dan Rouge,  80rb aja. Yg minat DM ya. Bisa via Shopee. @dunia_gea",no,abaikan
ayumarhamah,Ka ini berapa harganya,no,jawab
maulidinahijab,"Yg minat Kia Instan Warna Jeans, Rose ada di maulidina ya free ongkir via shopee 😊",no,abaikan
mamah.raisar,"Masih ada kia teal, Biyan dan olive minat DM ya",no,abaikan
radendndshop,"KIA Instan Jeans,Rose,Rouge,Biyan,Olive,Lipmatte. 80rb aja minat DM ya . @ayumarhamah",no,abaikan
vanillahijab,BOBOW PANTS warna LUNA masih ada stok di website. Langsung klik link on bio untuk order yaaa,yes,x
winaa14,"Ukuran m nya pada abis yaa ,min ??",no,jawab
ika_krisdiana,admin jilbab polos sequere dong,no,baca
sherlyayyu,Ak msh loading di sabar sis ini gmn ya kak??? Udh 1jam kira2 cancel ato msh proces?? @vanillahijab,no,jawab
irmashop2,Avail bobow pant turqoax L n lips M,no,abaikan
syaadahfitria,Mau bobow pants lips & navy tp gak kebagian 😂😂😂,no,abaikan
auliaraj,@syaadahfitria aku dapet bowbow pants lips L,no,abaikan
niaeninur,Mau warna yg lips size m atak L ada yg punya kah ??,no,abaikan
ummi.zubair,Gak kebagian kia instan,no,baca
letshopletshop,"Bobow pants size L wrna loewy, free ongkir via shopee 😊",no,abaikan
marliatorie,"Mau bobow pants , eee tersisa size kecil😭 .klupaan seh .ya udah ikhlasis aja ya hati❤ku😙😙😙.sabar.@vanillahijab memang idola semua😙😙😙",no,baca
zenithms,Ada yg punya bobow pants silver ukuran M atau S ? Saya mauuuu dooong,no,abaikan
mumuqueenn,@sherlyayyu order pke wifi / data mb?,no,abaikan
sherlyayyu,Pake data mb @mumuqueenn,no,abaikan
dindavanillahijab,@sherlyayyu coba di refresh dear.,no,abaikan
dindavanillahijab,@winaa14 kalau diwebsite sold out itu tandanya habis dear.,no,abaikan
sherlyayyu,Hilang sudah trnyta 😭😭😭 yg dpet bobow pants L lowy mau donk,no,abaikan
fanyfania_,Dapet yg S 😭😭😭 moga cukup,no,baca
niaaseptianii,Yg punya ukuran L.. Info dong pengen,no,abaikan
rirye_fitri,Ada yg mo lempar size m gak?,no,abaikan
shbrn___,"AVAIL kia instan olive, lipmatte, rose, frozen, jeans. bisa free ongkir via shopee😊😊",no,abaikan
titik.sumaryati,Aku mau lempar M tp warna silver.. gmn? @rirye_fitri,no,abaikan
n.choirina,Avail bobow machiato m 2pc kia teal campina  dm ya,no,abaikan
tiwika_gallery,Kia rose & jeans💕💕,no,baca
iendaw,"Ada yg masih avail: Kia lipmatte dan bobow lips S, via shopee? Bisa colek2 saya 😍",no,abaikan
avalovable,"Masih available kia olive, cacaote, jeans, rose. Kirim dr Bekasi, bisa free ongkir via shopee",no,abaikan
nyitzmith,@zenithms sy punya bobow pants luna size S..,no,abaikan
kanasahouse,Avail Kia Lipmatte 😊,no,abaikan
kanasahouse,Sy ada KIA Lipmatte mba @iendaw,no,abaikan
laila18la,mau 1 set ini,no,baca
iendaw,@kanasahouse plus bobow lips S ga mba? Mw satu set biar hemat ongkir 😁,no,abaikan
fairahijab,"@ummi.zubair cek dm kak saya ada olive, teal, campina, fushia",no,abaikan
hijab_cantik2052,"Avail bobow patns dark grey, machiato, loewy dan silver size M.. bagu yg berminat bisa langsung DM ke ig kami mba say.. free ongkir via shopee 😘😘😘",no,abaikan
rumahhijab_official,Alhamdulillah titipan semua aman.. 😊💕,no,baca
annisaadi,"ada yg punya campina, frozen, jeans dan bowbow luna/machiato ukuran L?please dm",no,abaikan
hijab_cantik2052,"@rirye_fitri saya ada mba say, barangkali minat. Free ongkir via shopee",no,abaikan
everything.she.needs,"⬅ barangkali ada yg berminat bobow pants, kia instan, sala instan, belle instan, dll 😊",no,abaikan
ern.rdh,Mimin stock lagi dong kia instannya tadi jam 7 aku dijalan baru juga sampe rumah langsung buka laptop ehh kia instannya udah habis😂😂😂😂😂,no,baca
relsha_shine,"Bobow clutch cappucino,kia instan lips yg minat bs dm😉",no,abaikan
sinashop_ind,"Ada bobow pants navy dan dark grey, kia instan jeans dan campina.. Yuk mampir 😊😊",no,abaikan
mumuqueenn,@annisaadi aku dm mb,no,abaikan
lana.hijab,"Masih ada kia lipmatte,campina dan teal yaaa...pengiriman dr surabaya 😘😘😘😘",no,abaikan
julie_mochtar,Yg punya bobow pants darl grey atau turquis size L...bs DM ya...,no,abaikan
lupi_bharita,Yg pnya bobow pants luna size S bisa DM 😊,no,abaikan
kumalahijabstore,@ern.rdh ada fuchia kaa kali ajaa minaat,no,abaikan
fairahijab,"Saya ada bobow pants machiato dan dark grey size s, minat bisa dm/line ya, kirim dari jogja, bisa pakai shopee, thx",no,abaikan
kumalahijabstore,Avail kia fuchia kali aja ada yg mauu,no,abaikan
rifanaindira,kalo atasannya ada ndaaakk,no,jawab
jilbabinstan.chy_bohij,"Yang blm dapat kia instan di kami ada warna Jeans,Biyan,Campina, Rouge, Rose minat silahkan DM langsung ya,via shopee juga bisa 😊",no,abaikan
anbi.stuff,Ready bowbow pant MACHIATO SIZE L 😆😆😆,no,abaikan
mumuqueenn,"Kia rose, rouge, gading, campina, frozen, bowbow silver L yuk cek ig 😚",no,abaikan
dessysuherlan,"Ga kebagian...sisa uk ""s"" smua... ukuran L/XL ny cpt abizz :(",no,baca
affa89,"Cek sophee aja mbak @dessysuherlan, tadi masih ada beberapa warna n sizenya... soalnya liat web dah sold out semua... 😊 #justsharing cari aja key word ""bobow""",no,baca
jp_furniture,Ad yg punya kia lipmate n campina?,no,abaikan
hijabchoi,@dessysuherlan kami ada silver n loewy size L mba,no,abaikan
dian_nugrahaeni,Aku ad mba @jp_furniture,no,abaikan
isha_pewe,yg punya machiato atau luna atau lips size M  doong?,no,abaikan
ajeng_christianti,Mauu... Tp kepanjangan 😭😪,no,baca
aulias_hijab,@jp_furniture ada Mba.. cek DM yaa. 😊,no,abaikan
irenanovi,"Yg cari bobow pant silver, darkgrey,lips,turqois, dm ya😉",no,abaikan
selviantiyusnitasari,@vanillahijab sist saya salah konfirmasi Bank seharusnya Bank penerima mandiri bukan BCA.gmana ya sist?,no,jawab
octys_gallery,"Yang mau bobow machiato s, navy m, loewy L. Langsung DM aj yaa",no,abaikan
faizahkhoirul,Ada yg punya dark grey & machiato size L mau d jual kah? 😟,no,abaikan
eva_muasda,Lips dong Size L ada yg punya???,no,abaikan
irenanovi,"@eva_muasda 🙋kita ada mba, minat dm ya😊",no,abaikan
r_herdiyani,"Kia Instan Jeans, Teal, Lipmate, Frozen, Rose only 78rb 😘",no,abaikan
devidestriandari,"Udah konfirmasi pembayaran, tp kok belom dpet email lg 😂",no,jawab
anindya.rahman,@vanillahijab kapan restock paul blouse ny??,no,jawab
rumahhijab_official,Yg cari Mille bouse XL cek IG yaaa.. 😊makasii,no,abaikan
xolovesls,udah konfirmasi pembayaran... tinggal nunggu blsan email dri vanilla @vanillahijab,no,abaikan
ria_saputra89,"vanilla,,, jangan kebanyakan di filter yah, soalnya warnanya suka beda banget,, belum karna efek cahaya, belum lagi difilter #cumasaran😀 @vanillahijab",no,baca
ria_saputra89,bobow pants size xl dong😢 g kebagian,no,baca
irenanovi,"@ria_saputra89 paling besar L mba, kalau minat ada L turquiz",no,abaikan
hijab_fuschia,Jules blouse ready stock yaa 😘😘,no,abaikan
nenenggg.nd,Udah konfirmasi pembayaran blm dapat email 🤔,no,jawab
dindavanillahijab,@selviantiyusnitasari Hubungi ke LINE @vanillaind (pakai @) ya dear. Sebutkan No. Order nya.,no,baca
dindavanillahijab,"@nenenggg.nd @xolovesls ditunggu ya dear,  sedang dilakukan pengecekan satu persatu.",no,baca
jakarta_hijab_boutique,"yg masih cari beberapa warna tertentu untuk size S dan L, bisa preorder di kami. Link shopee bisa check di profile kami.",no,abaikan
sachiboutique_,"avail bobow pants Machiato S, yg mau dm yah, bisa shopee juga 😘",no,abaikan
irenanovi,"Yg cari silver M ada 2 pcs, dm ya😉",no,abaikan
lumeeflyforhijab,BOBOW pantsnyaa READY yaah for booked 😇😇,no,abaikan
a.morestore,KIA CAMPINA 😘💕💕💕💕💕,no,abaikan
starnitezshop,Gamis murah,no,abaikan
rahmadhinia,"Kia olive,gading, lipmatte ready ya",no,abaikan
yulianti3715,Mb saya sdh melakukan pembayaran dan konfirmasi di vanillahijab web.tapi blm ada konfirmasi kmbali dari vanilla,no,jawab
brntbbdass_xs,Yg punya bobow machiato/lowey size L dan kia campina/biya DM,no,abaikan
dindavanillahijab,"@yulianti3715 ditunggu ya dear,  pengecekan dilakukan satu persatu.",no,baca
nurulwaqi,Yg punya bobow luna/silver size S bisa dm. Btk,no,abaikan
yuniastutifitriani,bobow pants silver K atau dark grey L ada yg punya gk?,no,abaikan
lumeeflyforhijab,Free Lipmate Wardah setiap pembelian bowbow atau kia instan di kami 🎶,no,abaikan
mi.nang_store,Fushia olive n rouge masih ada di kita bs free ongkir via shopee,no,abaikan
dwignrt325,Saya dari semalem udah konfrm pembayaran tapi ko blm ada balasan lagi yahh😐,no,jawab
komala_sari99,"Saya udah transfer dan konfirmasi pembayaran order id no 400033652 dari semalem tapi pas konfirmasi salah masukin data harus bank penerima mandiri saya masukin bca, sudah line ke vanillasupport belom ditanggapi @vanillaforclothing @vanillahijab",no,jawab
jakarta_hijab_boutique,"@yuniastutifitriani darkgrey & silver L bisa DM kalau minat serius, sis",no,abaikan
rumahhijab_official,Yang cari kia instan Campina chat kami yaa.. atau boleh cek IG.. makasi..,no,abaikan
marwa_hijab18,@nurulwaqi cek DM ya say 😊,no,abaikan
irenanovi,Yg cari kia gading bs dm ya😉,no,abaikan
kimyunnashop,Ada hit n run tu di web,no,abaikan
zhiee_tya,@lumeeflyforhijab tolong y kejelasannya untuk orderan sy jangan di diemin aja,no,jawab
zhiee_tya,@lumeeflyforhijab udah seminggu lebih lo barang belum sampe juga,no,jawab
almahyra16,Kia instan olive dan bian minat bisa dm ya,no,abaikan
nenenggg.nd,@zhiee_tya ada apa mba?,no,abaikan
irenanovi,"Masih ada kia frozen,fushia,gading, minat bisa dm ya😊",no,abaikan
ekasputri_goodstuffbylove,"Kia instan bs free ongkir via shopee, cek ig yah dear 😊",no,abaikan
