no,id,content,main post,poster post,label
1285,dindavanillahijab,@cahyaning_k bisa di order hari kamis hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear.,no,no,x
1286,dindavanillahijab,"@vividatau ongkir otomatis terhitung saat checkout, pengiriman dari jakarta ya dear.",no,no,x
1287,dindavanillahijab,@oshinulfah coba buka via chrome ta dear.,no,no,x
1288,dindavanillahijab,@putri_dhanyar @mirantimartin info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
1289,dindavanillahijab,@alina.mutiara ditunggu info restock nya ya dear.,no,no,x
1290,soamole_fitria,Brpa duit mb? Mw...,no,no,x
1291,alina.mutiara,@dindavanillahijab sm milea pants nya kak 😗,no,no,x
1292,ayu_wms,@vitaadhika kyk jilbabmu,no,no,x
1293,vitaadhika,Bedo motif @ayu_wms,no,no,x
1294,ayu_wms,@vitaadhika miriip,no,no,x
1295,yuan_ady,Cara ordernya gmn ya sist?,no,no,x
1296,moeslimahboutiq,ass yg mw nitip msh bsa ya Jastip 10rb/pcs,no,no,x
1297,euis.23,@moeslimahboutiq mau donk,no,no,x
1298,rosadana_nr,"Hai kak, di aku masih ready segi4 katya black, segi4 cotton heart, segi4 instan tasel macaroon, pasmina dvalentino hazelnut, dustyblue, klasik swing skirt casa, mulberry pleats dress sky size m",no,no,x
1299,muslimahhijab.id,"Yang mau titip langsung dm ya , wilayah Kalimantan 😊😊",no,no,x
1300,rahmarahmi.id,@yuan_ady @carabelanjavanilla,no,no,x
1301,siiputriwidya,@uly.aulia liii mau beli yg ini ga?,no,no,x
1302,puspitaquw,@muslimahhijab.id jastipx brp,no,no,x
1303,houseof_humairoh,Hai sist Aku masih punya Segi4 Floresta Tiffany 75k dan Pashmina Dvalentino 85k. Siap kirim. Yuuk yg minat DM ajaa yaa sist 😊,no,no,x
1304,uly.aulia,@siiputriwidya kamu mau yg ini mput? Yuk ah japri aja hehe,no,no,x
1305,rhitayanidewi,"Sist, mau.. Gmn cara pesnx...",no,no,x
1306,rahmarahmi.id,@rhitayanidewi cek ig @carabelanjavanilla,no,no,x
1307,sarie_jahi,Yg ini kan cantik bgt,no,no,x
1308,lzyinuzuka,Recomended nih hijabers,no,no,x
1309,lzyinuzuka,Yuk diorder sebelum sold out,no,no,x
1310,lzyinuzuka,Like it,no,no,x
1311,lzyinuzuka,Wish me luck,no,no,x
1312,lzyinuzuka,Di minggu ini amiiin,no,no,x
1313,lzyinuzuka,💓,no,no,x
1314,lzyinuzuka,💓💓,no,no,x
1315,lzyinuzuka,💓💓💓,no,no,x
1316,lzyinuzuka,Grab it fast shalihah,no,no,x
1317,ciewiharisman,@sarie_jahi ngincer juga dok? 😂😂,no,no,x
1318,ventadebby.c,Bagus2 semua😍,no,no,x
1319,helloginulur_2693,Yang mau jastip visit @hijabiqueen_id,no,no,x
1320,ulikandri,"Agak bingung dg warnanya, putih, biru apa ijo, peach atau pink, silver atau grey",no,no,x
1321,ri_hijabb,"Hai kaka .. masih ready pashmina MAUREN , DENIM & Floresta tiffany ..siap kirim dr ciledug tangerang ,, deket bs cod",no,no,x
1322,friska_anantha,Aku Mau dong 2,no,no,x
1323,mystuff_mycollection,Ready katya black siap kirim ..😊,no,no,x
1324,meina_hijab,Kita punya motif2 lainnya yuk cek ig sist.,no,no,x
1325,narashopp.id,Available dusty pink dan mint yah.  Minat dm,no,no,x
1326,ichalolivia,Podo wkwkw @sitasitata,no,no,x
1327,chaviagallery,Ready soon all warna masih lengkap. Minat dm ya😊,no,no,x
1328,mimomkitchen,Ready sis...cek di IG mimom kitchen 😍,no,no,x
1329,ila_queen_123,@friska_anantha cek dm sis,no,no,x
1330,elismahfudz,@friska_anantha hai mba...cek DM ya,no,no,x
1331,narashopp.id,Available warna mint.  Ambil 2 dikasih harga special. Dm yah sis,no,no,x
1332,hijab_point,Ready all colors bisa kirim via shopee lbh hemat ongkir 😇,no,no,x
1333,hijabcantikos,ready soon dusty pink n mint,no,no,x
1334,araishijab,"Ready soom segi4 jasmine semua warna lengkap, pengiriman dari bekasi 😉😉",no,no,x
1335,hijab_cantik2052,Ready soon dusty pink dan laude,no,no,x
1336,vanillahijab,"When simple meets elegance; Swing BlouseSwing Blouse bahan kanebo crepe (seperti barbie crepe) busui friendly, tersedia size S M L XLBesok juga akan ready Melody Blouse dan hijab hijab motif segi4cek www.vanillahijab.com yaa daftar jadi memberReady stock besok jam 19.00 wib",yes,yes,x
1337,shofurahazrina,❤❤,no,no,x
1338,apriliamiftakhulf,😍😍😍,no,no,x
1339,ayuyy_,Kalo mau order gmn si min? @vanillahijab,no,no,x
1340,deshy.setyawan,"Warna apa aja yaa , bocoran detail ukuran donk",no,no,x
1341,angelinezararojali,😍😍,no,no,x
1342,larastiastevani,"Dressnya kapan ya ,,?",no,no,x
1343,marwa_hijab18,Kalo ngga ada swing2nya jg bagus kayanya.. 😍😁,no,no,x
1344,dindavanillahijab,@ayuyy_ bisa di order hari kamis jam 19.00 wib hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear. Cek @carabelanjavanilla .,no,no,x
1345,dindavanillahijab,@larastiastevani ditunggu info nya ya dear.,no,no,x
1346,dindavanillahijab,@deshy.setyawan warna lengkap akan diahare ke website dan info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
1347,paperproject.id,@dindavanillahijab kak dinda.. Ini size LD brapa aaja s m l xl???,no,no,x
1348,trisma_zone,Warna nya apaan aja sih.. mau jastip jadi bingung dah,no,no,x
1349,dearesthijab,Yg mau titip dm ya,no,no,x
1350,yusiuchy,😍,no,no,x
1351,rafhijabgallery,"yg mau titip boleh dm ya mba, pengiriman kota bogor..",no,no,x
1352,citraoktavinni.rs94,Assalamualaikum. Yuk yg ga sempet order bsa titip di aku ya siscanku..pengiriman tangerang. Kuota terbatas🙏,no,no,x
1353,mahildahayu,Bagus..tp LD nya ga memungkinkan..😩,no,no,x
1354,lovea.id,Celananya kapan rilis kak,no,no,x
1355,lily_poetz,Ini xlnya 102...😢,no,no,x
1356,dindavanillahijab,@trisma_zone warna lengkap disahre ke website sebelum open order ta dear.,no,no,x
1357,multi_purnamasari,Ini warnaa putih bukan??,no,no,x
1358,sna_jewelf28,Cantikk banget swinggg nya 😘😘😘,no,no,x
1359,pheraphe,Swing blousee harga brapa ya kak @vanillahijab @vanillaforclothing,no,no,x
1360,shazia_id,Open titip order pengiriman dr Bandung,no,no,x
1361,rosadana_nr,"Assalamualaikum,avail segiempat katya black, segiempat cotton heart, segiempat instan tasel macaroon, pasmina dvalentino hazelnut, dustyblue, klasik swing skirt casa, mulberry pleats dress sky size m,, yang minat, yuk segera diorder kak,, 😊",no,no,x
1362,adella.nm,yang ini harga nya brp sis,no,no,x
1363,dhemila94,Ka mau dan berapa ?,no,no,x
1364,dian.dayen,ni da wrna apa aja,no,no,x
1365,tafka_roikha,ini nama hijabnya apa yaa? @vanillahijab,no,no,x
1366,handayani_akbari,Tas nya kpn launching @vanillahijab,no,no,x
1367,kisspi_touringsedekah_45desa,👍👍✍️✍️💚♻️,no,no,x
1368,nency_mariaulfa,Yg punya white mau yaa,no,no,x
1369,bulbulshop_id,"ready soon swing blouse khaki size XL, minat dm",no,no,x
1370,senjazzlin,Ready soon swing blouse khaki size S,no,no,x
1371,rimanrk,Yg mau lepas size s yg kaya d gambar dm plis 😭,no,no,x
1372,novitaabe,yg punya putih dm dong ukuran s,no,no,x
1373,claireshop26,Swing mokka S n melody grey S ready ya,no,no,x
1374,pastel.byputri,Ready S khaki,no,no,x
1375,hijrahforheaven,Ready to booked KHAKI size L ❤,no,no,x
1376,elfirapu,Ready khaki XL,no,no,x
1377,a.morestore,Yang cari ini saya ada size M,no,no,x
1378,rosadana_nr,Ready soon khaki size L,no,no,x
1379,hijabcantikos,warna ini (khaki XL) ready soon,no,no,x
1380,flowrate_,👈👈👈👈👈 TIRAMISU S,no,no,x
1381,winay.hijab,READY di kita silahkan DM:),no,no,x
1382,arkaanshp,"Assalamualaikum kak, yg masih cari swing blouse, saya ada Last stock warna Mocca size L,  pengiriman dr jakarta,  bs free ongkir Dr shopee ya kak.  Cek ig Kita yukss kak sblm kehabisan 😊",no,no,x
1383,khalid_eins,@pastel.byputri S LD brp yah?,no,no,x
1384,pastel.byputri,92 cm sis @khalid_eins,no,no,x
1385,khalid_eins,Kecil @pastel.byputri,no,no,x
1386,newclotheshouse,@khalid_eins di aq ada sz L dan XL say utk warna ini mau?,no,no,x
1387,newclotheshouse,Yg cari warna ini d aq ad yah sz L dan XL dm ajah klo minat yah say 🙂,no,no,x
1388,vanillahijab,"Sunny day happy day! Segi4 Jasmine besok juga ready stock yaaa, harga 65ribu/pcswww.vanillahijab.com",yes,yes,x
1389,riadasuki,mau sis,no,no,x
1390,riadasuki,bahannya apa ya,no,no,x
1391,fazzia.id,Yg mau titip bisa dm ya,no,no,x
1392,eviahadini,bahannya apa sis?,no,no,x
1393,nuralivian,Mau sis,no,no,x
1394,gendhis.co,Ini cantiik 😍😍😍,no,no,x
1395,tokoalif_dailyhijab,Cakep😍,no,no,x
1396,lutfianyz,Mauuu😍,no,no,x
1397,novita_wn29,Ka ini mw ga?@rizkaeldimi,no,no,x
1398,naajanah,bahan apa ini sis??,no,no,x
1399,nurlisanailaaulia,♥️♥️♥️,no,no,x
1400,cho1195,Bahannya apa ya,no,no,x
1401,nurlisanailaaulia,♥️♥️♥️,no,no,x
1402,dian.ayu.candra.dewi,Cakeupp.. Maxmara kah ?,no,no,x
1403,cahyacahya1702,Mau ciput nya donk😁,no,no,x
1404,msglowby_sr,"Ready segi4 cotton mustard,black, segi4 floresta navy,tiffany cek ig pengiriman dri malang bisa shopee juga🙋‍♀️😉",no,no,x
1405,aiishanisa,❤❤,no,no,x
1406,hi.biscus.id,Yg mau titip order langsung DM ya... 😘,no,no,x
1407,fitrianingsihwk,💕💕💕💕💕,no,no,x
1408,erinfs1909,Mau dong..gmn cara belinya?,no,no,x
1409,diahanjarwati,Ada warna hitam ga?  Bahannya apa?,no,no,x
1410,ghias.mzein,Order via webnya vanilla ka @erinfs1909,no,no,x
1411,gendhis.co,Yang mau titip silakan DM ya 😊 oiya masih ada segi4 hollanf warna deepred yg mau DM saya 😊,no,no,x
1412,safiraaolshop,Yg mau titip silahkan dm,no,no,x
1413,fikafitriana90,Cucooook,no,no,x
1414,moeslimahboutiq,Yg mw nitip dm ya mbk2..,no,no,x
1415,sulis_setyawati13,"Yang mau titip monggo dm ya.. masih ready juga segi4 floresta black, segi4 katya navy😍😘pengiriman jkt",no,no,x
1416,jastipsbysda,Yang gak sempat order.. Open jastip nih😊,no,no,x
1417,arunipribadi,Jam brp mba???,no,no,x
1418,mariza_nadshop,Open jastip cek ig kami kak 😚,no,no,x
1419,nurul_wanti,VIVY instant restock pleaseeee,no,no,x
1420,ishop.kuningyellow,"Ready segi4 cotton lilac Sunkiss heart, pengiriman Jakarta..minat dm ya 😘 😘😘",no,no,x
1421,zulchasubagyo,bahannya apa ya,no,no,x
1422,lullahmmycry,Bahannya apa yaa? Info doong,no,no,x
1423,aryatiayu,@annisaintansusanto,no,no,x
1424,msglowby_sr,"Ready segi4 cotton mustard,black, segi4 floresta navy,tiffany cek ig pengiriman dri malang bisa shopee juga🙋‍♀️😉",no,no,x
1425,ayreenn,Instan dong. Bosen nih motif segi4 biasa terus 😑,no,no,x
1426,drahmastore,Segi4 katya black siap kirim ^^,no,no,x
1427,tiara_elqosim,Aku mau mba nitip 1 yaa,no,no,x
1428,tiara_elqosim,Takut kehabisan,no,no,x
1429,airalishashop,Yuk yg mau titip 😍😍😍,no,no,x
1430,wahyuumi,Yang mau titip bisa dm yah dear😊,no,no,x
1431,eneybae,Cara ordernya gimana,no,no,x
1432,citraoktavinni.rs94,Assalamualaikum. Yuk yg ga smpet order. Bsa titip di aku ya. Pengiriman dari tangerang. Yg minat bsa dm ya siscanku🙏 trima kasih..,no,no,x
1433,sylviamargono,I ni bahannya apa ya,no,no,x
1434,innerninja_katalog,Ada motif lain?,no,no,x
1435,tips_kurus_putih_pantas,😉👍,no,no,x
1436,bajukurungshop,👌☝️😎,no,no,x
1437,araishijab,Yg mau titip dm yuk.. pengiriman dari cikarang bekasi.😉😉,no,no,x
1438,lily_poetz,Aku masih ada nih katya black ... Segi4cotton lilac grey murah aja,no,no,x
1439,trisma_zone,@araishijab @citraoktavinni.rs94 @airalishashop @mariza_nadshop @jastipsbysda @sulis_setyawati13 @moeslimahboutiq @safiraaolshop @gendhis.co @hi.biscus.id jastip berapa ya?,no,no,x
1440,yenisyafaringga,warna nya apa aja ya?@vanillahijab,no,no,x
1441,hijabclothing_fashion,Mau titip beli bisa titip di @hijabclothing_store ya dear^^,no,no,x
1442,annatania22,Sis saya mao donk yang ne @vanillahijab,no,no,x
1443,rahmarahmi.id,"Yang mau nitip bisa DM, pengiriman dari purwokerto😊",no,no,x
1444,ami_ghaitsa,"Yg mau titip dm, hrg bersahabat 😊",no,no,x
1445,myrtlehouse_,"Yg mau titip bisa dm kak, area bekasi, thanks you 😊",no,no,x
1446,tasia_beauty,"Halo sister, sedia jasa titip pengiriman dari jakarta. DM ya..",no,no,x
1447,dindavanillahijab,@yenisyafaringga @innerninja_katalog warna lengkap akan dishare ke website sebelum open order ya dear.,no,no,x
1448,dindavanillahijab,@sylviamargono @lullahmmycry @zulchasubagyo info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
1449,dindavanillahijab,@arunipribadi ditunggu info jam nya ya dear.,no,no,x
1450,dindavanillahijab,@riadasuki @nuralivian @erinfs1909 bisa di order besok hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear. Cek @carabelanjavanilla .,no,no,x
1451,dindavanillahijab,@riadasuki @eviahadini Info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
1452,dianacandradevi05,Jam brp ready nya?,no,no,x
1453,rahmarahmi.id,@dianacandradevi05 19.00 wib kak,no,no,x
1454,mariza_nadshop,Cek yuk ig kami,no,no,x
1455,khansajafra,Jilbabnya cantiiikk....,no,no,x
1456,khansajafra,Bikin mupeenggg😊,no,no,x
1457,dindavanillahijab,@diahanjarwati warna lengkap akan dishare ke website ta dear.,no,no,x
1458,rosadana_nr,"Ready, siap kirim,, segi4 katya black, segi4 cotton heart, pasmina dvalentino hazelnut, dustyblue, segi4 instan tasel macaroon, klasik swing skirt casa, mulberry pleats dress sky size m,, grab it fast dear,, 😊",no,no,x
1459,nickyapriliasontani,"Sy mau order sis,  gimana caranya",no,no,x
1460,rahmarahmi.id,@nickyapriliasontani cek ig @carabelanjavanilla,no,no,x
1461,meina_hijab,Sist cek yuk ig qta..banyak motif bagus,no,no,x
1462,miftah.rzkyh,Ini warna apa yaa @vanillahijab,no,no,x
1463,devianaduku,"Kak, aku punya warna ini, kalau mau aku ada loh. Bisa DM aku 😍😍😍",no,no,x
1464,chaviagallery,Ready soon segi 4 jasmin warna lengkap. Dm ya😊,no,no,x
1465,hijab_point,Laude sist @miftah.rzkyh,no,no,x
1466,ulikandri,Yg mau warna ini DM ya... Aq kelebihan order... Ga ambil untung kok... 😊😊😊,no,no,x
1467,raisar.shop,Masih ada mint dan white minat DM ya,no,no,x
1468,hijab_cantik2052,ready soon segi4 jasmine..dustypink & laude,no,no,x
1469,diniesusanti,Ready 1 segi4 jasmine dustypink . Minat DM 😊,no,no,x
1470,vanillahijab,"@hamidahrachmayanti swing swing her blouse with mr. Teddy bear!Swing Blouse, ready stock KAMIS yaa jam 19.00 di www.vanillahijab.com",yes,yes,x
1471,fifiantyza,Iniiii lucu @syenianbaity,no,no,x
1472,anieyully27,Unnchhh😘😘😘@_shetika_,no,no,x
1473,hlnraydev,💘💘💘,no,no,x
1474,elismahfudz,Yg cari Segiempat Diamond Valentino Hazelnut DM ya.... pengiriman dari Jakarta,no,no,x
1475,_shetika_,@anieyully27 😍😍😍,no,no,x
1476,ofie_fadhila,Tolong cantumkan harga nya dong neng... Trimksh @vanillahijab,no,no,x
1477,iinkarlinanovianti,"Wow malem ya, mudah2an ga ada gangguan internet di hape 😁",no,no,x
1478,eldahereraa,Nih baru bagus ka @thary.ky haha,no,no,x
1479,araishijab,Bagus ya @adindarina 😂😂😂,no,no,x
1480,bellaatria,miduuuun celananya apasih iniiii,no,no,x
1481,ririzamalia,pengen celananya,no,no,x
1482,fi2_raharjo,. Bvvvvbbvbbbvvvvvvvbbvhv4ezz4 vvvvvvvvfxxcgcccccbvxtfxxxxxxxvvcccxfxxvxxttrvçcccçcvčvbb bcbv b b  ggfygb . Nnnbbn,no,no,x
1483,a.morestore,COTTON segi 4 vanilla lengkap,no,no,x
1484,ranievaa7,Yg mau jastip boleh DM. Trusted good review on carousell and prelo :),no,no,x
1485,syenianbaity,@fifiantyza iyaaa 😍😍,no,no,x
1486,sulis_setyawati13,Yang mau jastip boleh dm ya.. pengiriman jakarta😘,no,no,x
1487,ikolyulabi,Sayapnya bisa dilepas aja ga ini siiih 😕,no,no,x
1488,fairuzzah_fy,Itu celananya dijual jg g? @vanillahijab @vanillaforclothing,no,no,x
1489,trisma_zone,@ranievaa7 @sulis_setyawati13 berapa jastip?,no,no,x
1490,devi_mailuri,LD nya brp ya @vanillahijab,no,no,x
1491,sulis_setyawati13,Dm ya sis @trisma_zone 😘,no,no,x
1492,yuliaast94,@ummikarimahassidiq. Yg baru yg baru..,no,no,x
1493,ummikarimahassidiq,@yuliaast94 iyak pill hehe 🤓,no,no,x
1494,algif_hijab,Cantikkkk😍,no,no,x
1495,dindavanillahijab,@ofie_fadhila harga diinfokan saat open order diwebsite ya dear.,no,no,x
1496,fairahijab,"Yuk yg gak sempat order bisa titip beli di kami, segera chat dm/line pengiriman dari jogja, makasih 😊🙏",no,no,x
1497,desi_noviasari17,berapa ya,no,no,x
1498,novya9,Naksir tas nyaaa💖😻,no,no,x
1499,pusat_shoping,@novya9 @desi_noviasari17 @fairahijab @dindavanillahijab @algif_hijab @ummikarimahassidiq @yuliaast94 @sulis_setyawati13 @devi_mailuri @ikolyulabi yuukkk lihat koleksi babyshopnya bunda.. 😘😘,no,no,x
1500,yanie_aguestine,Q mau blouse nya kak,no,no,x
1501,tasia_beauty,"halo sister, terima Jastip pengiriman dari Jkrt. bsa DM langsung yaa",no,no,x
1502,sudianah8651,Siap serbuuuu,no,no,x
1503,sabrina.wtf,ada yg buka jastip utk kota medan? atau jastip yg free ong? boleh mention atau dm yaaa 😬,no,no,x
1504,pastel.byputri,Yang jastip bisa disini ya. Shipment from Jaksel 🙏🏼😊,no,no,x
1505,nandra.nan,Hargax blus nya brp,no,no,x
1506,ayu_rahaliefs,ka celana nya bagus2 beli dimana bales ihkaaa @hamidahrachmayanti,no,no,x
1507,devaoktavianaaa,Ini berapaa?,no,no,x
1508,hijabcantikos,mudah2an web nya gak down besok 😊😊,no,no,x
1509,bajukurungshop,👌☝️😎,no,no,x
1510,rahmarahmi.id,"Ready siap kirim, Segi4 COTTON atalier, pasmina DVALENTINO rosepeach dustyblue, segi4 KATYA navy🌸🌸🌸🌸",no,no,x
1511,avalovable,"Yg mau titip bisa langsung chat yaa, thankyou",no,no,x
1512,hi.biscus.id,Yg mau titip order langsung DM ya... 😘,no,no,x
1513,dearesthijab,Yg mau titip bisa dm ya,no,no,x
1514,queena.sa,Mau pants nya dong sis.. 😍,no,no,x
1515,araishijab,Yg mau titip boleh dm yaa,no,no,x
1516,neng_euis_dolphine,Bonekanya luchu 😁 #salfok,no,no,x
1517,parwatiintan,Klo bobow pants msh ready?,no,no,x
1518,loveandbuy_os,Yang mau titip order bisa DM ya kirim dari Tangerang 😊,no,no,x
1519,fmkartika,Pesen mbk😀 @lasmi569,no,no,x
1520,agustinaseftyramadhana,Uk bj brp ya?,no,no,x
1521,fitrialestariii,kak @vanillahijab ini ada ukuran atau all size?,no,no,x
1522,lasmi56,Sok wae neg ape lebaran 😂😂 @fmkartika,no,no,x
1523,fmkartika,Tku saiki go lebaran 😂 @lasmi56,no,no,x
1524,lzyinuzuka,Recomended for you hijabers,no,no,x
1525,lzyinuzuka,Yuk diorder,no,no,x
1526,lzyinuzuka,Grab it fast,no,no,x
1527,lzyinuzuka,Sebelum kata ready terbalik menjadi sold ouy,no,no,x
1528,lzyinuzuka,Out*,no,no,x
1529,lzyinuzuka,Love it,no,no,x
1530,lzyinuzuka,💕,no,no,x
1531,lzyinuzuka,💕💕,no,no,x
1532,lzyinuzuka,💕💕💕,no,no,x
1533,lzyinuzuka,"Wish me luck, semoga di minggu kali ini dapet rezeki di @vanillahijab amiin",no,no,x
1534,riskadianjayanti,Baru mau pesen udah gk kebagian,no,no,x
1535,wwf_collections,"Sy ada warna ini ukuran S, minat dm",no,no,x
1536,cookies_attire,Swing moka m. Ada. Silakan dm,no,no,x
1537,hijab.by.arifi,Ready swing blouse moka. Bisa FREE ONGKIR via shopee. Bila minat silakan DM 😊😉,no,no,x
1538,hijrahforheaven,Ready to booked TIRAMISU size L ❤,no,no,x
1539,a.morestore,Yang cari ini saya ada size S,no,no,x
1540,jimshoney.bekasi,"Yg punya swing moka ukuran XL,daerah jabodetabek dm aku yah,jastip bersahabat 😊nd trusted",no,no,x
1541,dkproject0505,Ready soon TIRAMISU XL 😊❤,no,no,x
1542,zharacloth,Ready to book swing dress moka size L 😘😘,no,no,x
1543,meity_eka,Sepatu kekecilan? *slh fokus,no,no,x
1544,pumpkin_id,Swing blouse salem size S,no,no,x
1545,newclotheshouse,@riskadianjayanti di aq ad swing blouse say sz L dan XL barangkali minat 🙂,no,no,x
1546,diahklara,Yang punya warna ini size M dm aku yah,no,no,x
1547,rosalia_kusumadewi,@diahklara cek dm,no,no,x
1548,vanillahijab,"Melody Blouse + sneakers = coolWarna emerald ini cocok juga dipadukan dg warna pastel!Melody Blouse, busui friendlyReady stock Kamis jam 19.00 di website yaa",yes,yes,x
1549,eva_hariastuti,Melody blouse bahan apa ya @vanillahijab @vanillaforclothing,no,no,x
1550,ny.anggriawan,"Masha Allah, bagus nya warna ini",no,no,x
1551,raisar.shop,Cantik nyaaa,no,no,x
1552,mollynoedyes,Seger banget warna dan modelnya,no,no,x
1553,wirda.putri,Celananya dong mba @vanillahijab,no,no,x
1554,dian.ayu.candra.dewi,Cakeuppp,no,no,x
1555,isti0813,Bag nya kapan ready ? 😍,no,no,x
1556,iinkarlinanovianti,Waaaah mauuu ini ah,no,no,x
1557,rahmarahmi.id,Mewaaah,no,no,x
1558,thary.ky,Astagaaa godaann apa lagi iniii 😂😂,no,no,x
1559,ddiandra_,Kerudungannya berapa?,no,no,x
1560,janitrajani,Celana nyaa dijual ga inii?? Lucuuuuww...,no,no,x
1561,larastiastevani,"Dress nya kapan yah,, bareng juga ga uploadnya ? Liat ada dress di ig nya ka hamidah ☺",no,no,x
1562,eldahereraa,"Yang awal bulan,  belanja terusss @thary.ky",no,no,x
1563,thary.ky,"Justru itu, lagi semedi ogah shoppinggg @eldahereraa",no,no,x
1564,dindavanillahijab,@eva_hariastuti info detail produk bosa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
1565,dindavanillahijab,@isti0813 @wirda.putri ditunggu info selanjutnya ya dear.,no,no,x
1566,dindavanillahijab,@ddiandra_ untuk harga akan di infokan sebelum open order di website dear.,no,no,x
1567,sesy_ade,itu lingkar pergelangan tangannya mang bsr gt ya?  talinya bs dilepas ga? @dindavanillahijab,no,no,x
1568,bajukurungshop,So nice 👍,no,no,x
1569,mettaaninda,Katya black dan navy..minat DM ya,no,no,x
1570,khairaahijab,Masih ada segi4 HOLLAND SEMUA WARNA (kecuali navy) & segi4 FLORESTA TIFFANY. Bisa FREE ONGKIR. Shipping from JAKARTA 💐💐💐💐💐💐,no,no,x
1571,ayreenn,Yana hijab stok yg baaaanyaaaakkkkkk plissssssss,no,no,x
1572,mb_encie,Mau donggggg tp ukurannya apa aja y,no,no,x
1573,tasia_beauty,"halo sister, sedia Jastip pengiriman dari Jkrt. Bsa DM langsung kita ya.. terima kasih :)",no,no,x
1574,cachan_ck,"Mba, itu ana pants bukan? @vanillahijab",no,no,x
1575,ranievaa7,Ready kia instant rouge masih ada tagnya 1pcs only!!!!,no,no,x
1576,a.morestore,Yang cari COTTON dm ta,no,no,x
1577,ratna_kh,Yang Cari segi 4 Cotton greentea n white DM ya😊,no,no,x
1578,itsclii,Yang berminat KIA instan ready warna Frozen bisa DM saya,no,no,x
1579,seuma.sezi,"Ready Stock dan Banyak pilihan warna lengkap Floresta segi4 & Pasmina DValentino,, Ada juga Sazyi Bag Rose&Maroon & Leika Bag Gold 👜😍",no,no,x
1580,fitriadesyp,Ak ada milea pants grey xl. Yang mau dm aja,no,no,x
1581,sulis_setyawati13,"Yang mau titip bisa dm ya.. pengirimam dr jakarta😘, & masih ready segi4 floresta black n navy, sm katya navy... grab it fast ya dear yang blm kebagian😍😊",no,no,x
1582,jhantymayanksari,Bahanny ap sis ?,no,no,x
1583,kiq_gie,ada jastipnya ga ?soalnya suka kehabisan,no,no,x
1584,frozengaleri,@kiq_gie bisa dm kita sis,no,no,x
1585,kholillah595,Blouse atasan ijo ny ready gk sist ??,no,no,x
1586,loveandbuy_os,@kholillah595 open ordernya hari kamis sis,no,no,x
1587,dgallerys.shop,"Assalamualaikum, yg mau titip order melody blouse, boleh dm kami ya..pengiriman jakarta bs shopee",no,no,x
1588,houseof_humairoh,Ready Stock Siap Kirim Pashmina Dvalentino Ladure 85k dan Segi4 Floresta Tiffany 75k. Yuuk yg minat DM ajaa yaa sist 😊,no,no,x
1589,sorayagallery.id,"Ready Segi4 Instan Tassel Mint, +5rb aja dari hrg vanilla, free ongkir via shopee",no,no,x
1590,marizaeka,Mba @kiq_gie bisa cek ig kami ya bisa jastip,no,no,x
1591,mariza_nadshop,Ready alika dress cek ig kami,no,no,x
1592,dearesthijab,Yg nau nitip bisa dm ya,no,no,x
1593,tndbutik,Ready alika dress denim xl bisa lewat shopee,no,no,x
1594,dzakiyah_indrani,bahannya apa ya @vanillahijab,no,no,x
1595,dzakiyah_indrani,bahannya apa ya @vanillahijab,no,no,x
1596,fitri_wulandari93,@febrieeka berapaan yaa,no,no,x
1597,jastipclg,yg mau titip bs dmn yaaaaa. ❤,no,no,x
1598,febrieeka,@fitri_wulandari93 saya dm ya mbaa,no,no,x
1599,berlin.beer,💛,no,no,x
1600,sna_jewelf28,Love it,no,no,x
1601,marwa_hijab18,"Yg mw titip order,silahkan DM 🙋😘",no,no,x
1602,dindavanillahijab,@mb_encie @jhantymayanksari @dzakiyah_indrani info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
1603,dindavanillahijab,@kholillah595 bisa di order hari kamis jam 19.00 wib hanya via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear. Cek @carabelanjavanilla .,no,no,x
1604,rahmarahmi.id,"Yang mau nitip langsung DM ya, pengiriman dari jateng🌸🌸🌸",no,no,x
1605,regina.rianty,ini setu pasan sis hrg brp,no,no,x
1606,regina.rianty,Dm yah,no,no,x
1607,fairahijab,"Yuk yg gak sempat order bisa titip beli di kami, segera chat dm/line pengiriman dari jogja, makasih 😊🙏",no,no,x
1608,miftah.rzkyh,Mau nitip dong...dm ya..yg bs pakai shoppee dan pngiriman dr jabodetabek,no,no,x
1609,yunniartianggara,Mau order gimana ka caranya,no,no,x
1610,rina_dkw,Ini pants nya apa K @vanillaforclothing @vanillahijab ?,no,no,x
1611,kintani_mayastika,Review LD nya dong sis,no,no,x
1612,zhia_aryani,Ada wrna black nya ga? @vanillahijab,no,no,x
1613,fitrialfiaturrohmah,Jilbabnya nanti jga launcing gak?,no,no,x
1614,kristi.satyasih,Celananya enggak ya? Cm baju doang?,no,no,x
