id,content,main post,label
feby_store,kakak perempuan _mentionteman_ oh begitu _tandatitik_ xinya _tandatitik_ terima kasih iya kakak perempuan infonya _emotpos_,no,abaikan
a.morestore, _mentionteman_ salah web kak _tandatitik_ web nya w _tandatitik_ vanillahijab _tandatitik_ com untuk hijab dan baju ataupun celana,no,abaikan
irenanovi, _mentionteman_ sama _angka_ kakak perempuan sayang _emotpos_,no,abaikan
mutiafl,untuk lebih jelasnya bisa lihat status pesanan di website _tandatitik_ caranya klik assalamualaikum pilih akun saya kemudian lihat detail pesanan _tandatitik_ jika statusnya pembayaran review artinya konfirmasi pembayaran kakak perempuan sudah berhasil dan pembayaran sedang dilakukan pengecekan _tandatitik_ kalau statusnya processing artinya pembayaran sudah berhasil diterima dan tinggal tunggu barang datang saja :) bantu jawab copy paste dari percakapan aku sm admin vanilla dukungan _emotpos_,no,baca
asenstore1507,bagus,no,abaikan
radendndshop,kia instan jeans rose rouge lipmatte dan olive siap di saya _angka_ ribu saja _tandatitik_ minat dm iya _tandatitik_,no,abaikan
pinohijab,ayo biyan rose rouge campina dan cacaote siap to dipesan iya kak,no,abaikan
irmashop2,yang masih mencari bobow pant cek ig ku kenapa teman-teman,no,abaikan
niecmayer,sudah di step ulasan order kenapa selalu stuck sih _tandatitik_ layarnya cuma ada alamat saja terus mau checkoutnya bagaimana inii,no,jawab
retaratih, _emotpos_ _emotpos_,no,abaikan
irenanovi,yang cari kia gading fushia frozen silakan dibook _emotpos_,no,abaikan
almawa_shop,yang cari kia rough sala instan tokyo navy _tandatitik_ silakan chat iya,no,abaikan
refranisa,yang minat cacaote dm iya,no,abaikan
noviekurnayanti,oh kakak perempuan _mentionteman_ mau komplain _tandatitik_ kalau mau kompalin di line vanilla yang ini kakak perempuan _mentionteman_ tapi _daerah_ di balas di jam kerja _angka_ _tandatitik_ _angka_ - _angka_ _tandatitik_ _angka_,no,abaikan
gashopp_id,gamis murmer kualitas butik,no,baca
dindavanillahijab, _mentionteman_ website vanillahijab _tandatitik_ com pendaftaran dulu dan cek _mentionteman_ iya dear,no,baca
istyzaenab,alhamdulillahh _tandatitik_ terima kasih _mentionpemilik_ _emotpos_,no,baca
dindavanillahijab," _mentionteman_ sudah klik "" lanjutkan "" dear _tandatanya_ internet harus stabil _tandatitik_",no,abaikan
niecmayer," _mentionteman_ gada tulisan "" lanjutkan "" kakak perempuan _tandatitik_ cuma alamat pengiriman saja",no,baca
dindavanillahijab, _mentionteman_ di refresh saja dear _tandatitik_,no,abaikan
rumahijabeeka,kakak perempuan coba jangan pakai wifi _mentionteman_ pakainya paket data biasa saja _tandatitik_ saya juga begitu kemarin tapi setelah ganti pakai data alhamdulillah bisa _tandatitik_ siap semua warna di _mentionteman_ bisa shopee untuk free ongkos kirim _emotpos_ _emotpos_ _mentionteman_ _mentionteman_ _mentionteman_,no,baca
niecmayer, _mentionteman_ alhamdulillah sudah bisa ternyata memang tidak bisa pakai wifi harus pakai paket data _emotpos_ terima kasih kakak perempuan _angka_ _mentionteman_,no,baca
mumuqueenn, _mentionteman_ coba pakai paket data mb kalau pakai wifi tidak bisa _tandatitik_ dulu awal vanilla web _daerah_ aku tidak bisa checkout pakai wifu _tandatitik_,no,baca
rumahijabeeka,iya kakak perempuan _mentionteman_ kemarin juga saya begitu alhamdulillah begitu diubah ke data tyt bisa _emotpos_,no,baca
niecmayer, _mentionteman_ iya akhirnya bisa setelah diubah pakai paket data hehehhe alhamdulillah,no,baca
niecmayer, _mentionteman_ ngeselin banget iya hah,no,baca
radendndshop,kia instan rose _angka_ pc jeans _angka_ pc rouge _angka_ pc dan olive siap to dipesan _angka_ ribu _tandatitik_ minat dm iya,no,abaikan
kael_hijabstore,yang minat vivy instan dan swing dress dm ayo _tandatitik_ ;),no,abaikan
uche0806,itu _mentionteman_,no,abaikan
emmadenya,cari navy jeans dm iya,no,abaikan
indahnoernoer,ini berapa,no,jawab
uchierahma,ini warna apa iya _tandatanya_,no,jawab
dwinta_juliana_rizkiyan,done _emotpos_ _mentionpemilik_,no,baca
brianti_dofina,akhirnya done _tandaseru_ sayangnya banyak wrna bagus _angka_ totally terjual out _emotnetral_,no,baca
la2n_syarief,oo begitu txs iya _mentionteman_ soalnya sekarang rada bingung tidak prnah dapat balasan email lagi setelah konfirmasi pembayaran _tandatitik_ sblmnya setiap order smpe dapat _angka_ x step email sekarang _angka_ ini cm sekali,no,baca
cherrishstore,yang mau kia instan bisa cek ig kita iya ^^,no,abaikan
andinipsy,masih ada _tandatanya_ di web tulisannya terjual out,no,jawab
nyxlioshop, _emotpos_ _emotpos_ _emotpos_,no,abaikan
sorayadayanti,siap bobow pants silver s machiato m lala bag sakura bisa free ongkos kirim via shopee,no,abaikan
house_of_claretta, _emotpos_,no,abaikan
yarazatira_,kok terjual out semuaa _tandatanya_ katanya masih ada,no,jawab
anisasuangga,restock lagi mohon _emotneg_ _emotneg_ _emotneg_ _emotneg_ _emotneg_,no,baca
noveliautamii, _mentionpemilik_ kakak cek line iya _tandatitik_ aku ada kendala pas konfirmasi pembayaran ini _tandatitik_ sudah transfer semalam,no,jawab
thafeeza_collection,website vanillahijab _tandatitik_ com kak _mentionteman_,no,abaikan
mamah.raisar,masih siap sayang _mentionteman_ fuschia dn gading siapa tahu minat,no,abaikan
mamah.raisar, _mentionteman_ masih siap fuschia dn gading siapa tahu minat sayang,no,abaikan
mamah.raisar, _mentionteman_ klik saja di konfirmasi pembayaran sayang di bawah isi bentuk yang trtera ikuti saja langka _angka_ yang ada di web _tandatitik_ maaf bantu jawab,no,baca
mutiafl, _mentionteman_ iya sama _angka_ saya juga pernah begitu tapi setelah tanya dan dijelaskan jadi saya cek langsung ke web kalau sudah selesai dari setiap pengecekan email juga pasti masuk menyusul kadang tahu _angka_ barang sudah datang _tandatitik_ intinya _angka_ - _angka_ hari mh sabar saja dulu tungguin kalau sudah ove,no,baca
cempaka_aksesoris, _emotpos_ _emotpos_,no,abaikan
wulanendarwati, _mentionteman_ sudah beli _tandatanya_,no,abaikan
asyfahshop,siap segera kia instan biyan lippmatee dan frozen bisa cek langsung di ig iya terima kasih _emotpos_,no,abaikan
lailii_r,sudah kak kemarin _mentionteman_,no,abaikan
rumahijabeeka, _mentionteman_ _mentionteman_ _mentionteman_ _mentionteman_ _mentionteman_ _mentionteman_ siap kia instan semua warna terbatas ikuti _mentionteman_ _emotpos_,no,abaikan
yn.krstnt, _mentionpemilik_ aku sudah konfirmasi pembayaran hari jumat tapi sampai sekarang belum dapat email lagi seputar konfirmasi pembayaran aku sukses atau tidak aku line tapi belum di respon,no,jawab
caramelfashionhijab,ayo dear _tandatitik_ masih siap kia lipmatte gading jeans olive campina rouge _tandatitik_ dipesan via shopee iya _emotpos_,no,abaikan
mulyanis05,apakah ada yang masih punya kia rouge _tandatanya_,no,abaikan
taspaket_jkt,yang minat biyan rouge cacaote rose campina bisa cek ig iya _tandatitik_,no,abaikan
hijabcantikos,siap kia olive dan lipmatte free ongkos kirim via shoope,no,abaikan
ika_hiyas,ini kapan pengiriman nya iya yampun menunggu _emotpos_ _emotpos_ dag dig dug senin keluar kota _emotpos_ _emotpos_ _emotpos_ _emotpos_,no,jawab
zakiyatunnibrosiyah,yang jual rose ada _tandatanya_ dan harga berapa _tandatitik_ terima kasih,no,abaikan
nanda_najwa7,dear all yang belum kebagian kia silakan lihat web _daerah_ saya lihat semua warna tersedia ;),no,abaikan
kimyunnashop,tersedia kia instan warna jeans teal olive lipmatte rouge _tandatitik_ yang minat bisa dm aku _tandatitik_ _emotpos_ _emotpos_,no,abaikan
_prelovedbyf,yang cari kayla tunik black l masih ada di aku iya,no,abaikan
mamah.raisar,masih siap warna campina minat dm iya,no,abaikan
gendhis.co,siap ana skirt warna teal freeongkir via shopee hanya _angka_ ke,no,abaikan
queens.butik,siap di kami yang plain dan yang sudah dimodifikasi pakai lace diamond fancy dan _angka_ di bunga aplikasi _tandatitik_ cek iya di _mentionteman_,no,abaikan
karinaindahpertiwi,ada yang punya bowbow pants navy ukuran l xl _tandatanya_ kalau ada dm yy _tandatanya_,no,abaikan
anissaratnasari,yang minat kia instan lipmatte teal fuschia dm kenapa _tandatitik_ pengiriman dari _daerah_,no,abaikan
anissaratnasari,yang minat bowbow pants navy ukuran s dm kenapa,no,abaikan
khalisha_sisters, _mentionteman_ saya ada navy m mbak lupa _angka_ cm panjang _angka_ cm lingkar paha _angka_ cm barangkali cukup _emotpos_,no,abaikan
asyfahshop,siap segera teal biyan olive lippmate harga _angka_ pengiriman _daerah_ timur bisa cek langsung ig iya terima kasih _emotpos_,no,abaikan
gyudaehoney_2804,sudah sampai kia nya terima kasih \ xae ^,no,baca
ririeka86, _mentionpemilik_ saya lihat lewat w _tandatitik_ kok sudah terjual out semua iya kakak perempuan _tandatitik_ saya mau,no,baca
dewinatotok,yang punya bobowpants lips ukuran l dan syana tunik bisa dm,no,abaikan
i_ndri,kakak perempuan kenapa tiap kali coba pesan tidak dapat email konfirmasi dari _mentionpemilik_ _tandatanya_ mohon bantu jawab,no,jawab
octys_gallery,mb _mentionpemilik_ kalau ternyata barang yang sampai ukuran nya tidak sesuai bagaimana iya _tandatanya_ saya pesan l yang datang m _tandatitik_ ada yang bisa bantu jawab tidak,no,jawab
hijabcantikos, _mentionteman_ saya ada lipmatte iya cek ig,no,abaikan
mimii_windowshoper,hay _tandatitik_ kia instan olive fuschia msih ada iya di saya siap persediaan lho _tandatitik_ kirim dari tangeran selatan _emotpos_ _emotnetral_,no,abaikan
hijabchoi,yang tertinggal bobow pantsnya bisa mampir di kami ada bobow pants luwy ukuran l dan kia instan rose _tandatitik_ freeong via shopee _emotnetral_ _emotnetral_ _emotnetral_ _emotnetral_ _emotnetral_,no,abaikan
ekkazhiie,"dari kemarin menunggu email dari _mentionpemilik_ tahu "" barang da datang saja tapi kod tumben tidak dapat free bros _emotpos_",no,jawab
tiasulistia22,mau dong kardigannya,no,baca
mamah.raisar, _mentionteman_ bisa hubungi vanilla _tandatitik_ ind kakak perempuan via line,no,abaikan
mamah.raisar, _mentionteman_ masih ada kia instan olive dn campina sayang siapa tahu minat bisa dm iya,no,abaikan
septidwilestari,tidak dapat lagi - __ -,no,baca
octys_gallery,terima kasih mb _mentionteman_ _emotpos_,no,abaikan
mi.nang_store,kia instan segi _angka_ beauty cek ig kita dear,no,abaikan
ririeka86, _mentionteman_ berapa hrgnya,no,abaikan
irenanovi,yang cari kia frozen atau fushia silakan dm _emotpos_ _hashtag_ stimonichiic,no,abaikan
mamah.raisar, _mentionteman_ sama _angka_ kakak perempuan,no,abaikan
galleryparfum_,order kamis _tandatitik_ bareng sudah dtng daan wow kereenn aslinya _tandatitik_ di pakai nya bagus banget,no,abaikan
kaliakyrli,ada yang belum dapat email setelah sukses pembayaran _tandatanya_ _emotneg_,no,jawab
dindavanillahijab, _mentionteman_ cek status order bisa login dulu ke website dear klik lagi assalamualaikum dan klik akun saya _tandatitik_,no,baca
mumuqueenn,siap kia gading rouge campina frozen sama sala instan ayo cek ig _emotpos_,no,abaikan
orange_bright,saya tidak dapat email kakak perempuan tapi ini barang nya sudah datang cek status nya di website kakak perempuan _mentionteman_,no,jawab
iik_azka,kia instan biyan warnanya tidak kaya di foto _emotneg_ _emotneg_,no,baca
aiu_devitasari, _mentionteman_ wrnanya bagaimana kakak perempuan yang biyan _tandatanya_,no,abaikan
iik_azka,lebih gelap saja _tandatitik_,no,abaikan
mamikahijabs,cek _mentionteman_ kamu kia instannya,no,abaikan
nuriepriyono,langsung kirim atau tidak iya _mentionpemilik_ untuk order malam jumat kemarin _tandatitik_ tumben banget ini orderanku belum sampai _tandatitik_ biasanya sehari sampai,no,jawab
bellezashops,charles dan keith asli _emotnetral_,no,abaikan
ika_hiyas,sebenarnya kia ini bagus tapi kenapa tiap hitam nya jahitannya pada beda beda _emotpos_ _emotpos_ _emotpos_ _emotpos_ ada yang pas di muka ada yang tidak xinya,no,baca
marwa_hijab18,kia instan campina yang minat silakan dm bisa lewat shopee _tandatitik_ terima kasih _emotnetral_ _emotpos_,no,abaikan
amarttaletta94,kak kok di web sudah terjual out semua _tandatanya_ _mentionpemilik_,no,jawab
jakarta_hijab_boutique, _mentionteman_ jual saja mbak _tandatitik_ tapi kalau tidak minat kembalikan saja ke vanilla _tandatitik_ sebentar mengembalikan pembayaran kok,no,abaikan
anis_setiorini,ye cek web ny skrng mengeluh sp tahu wrn kesukaan ku masih _tandatitik_ tertawa,no,baca
octys_gallery,sudah ada balasan dari vanilla kok mb _mentionteman_ _tandatitik_ mau diubah ukuran yang sesuai _tandatitik_ iya kali iya dijual saja _tandatitik_ ada yang mau tidak iya luwy ukuran m _tandatanya_ _emotpos_,no,abaikan
lakulaku.os,yang minat kia instan rose jeans campina lipmatte ayo cek ig bisa via shopee,no,abaikan
yulianti3715,mb aku sudah melakukan pembayaran untuk pembelian di vanillahijab dengan nomor order _angka_ a dan rani yulianti senilai _angka_ _tandatitik_ _angka_ tapi belum ada blsan konfirmasi kembali mengenai penerimaan dana dan pemberitahuan pengiriman barang saya transfer sejak jumat pagi pedagang kaki lima _angka_ _tandatitik_ mohon keterangannya,no,jawab
caramelfashionhijab,masih ada kia lipmatte gading olive campina jeans rouge _tandatitik_ free ongkos kirim via shopee _emotpos_,no,abaikan
irenanovi,waah ternyata bobow bagus banget aslinya keep _angka_ mengeluh buat sendiri _emotpos_,no,baca
n.choirina,huaa bagus banget ternyatq kia instan bahannya jatuh adem modelnya juga bagus banget bobow pants juga bagus apalagi yang warna darkgrey,no,baca
kaliakyrli, _mentionteman_ barangku belum datang kakak perempuan sedih,no,abaikan
aiu_devitasari,yang ada kia wrna rose sm campina iya _tandatitik_,no,abaikan
ucciiannatha,alhamdullilah kia instant'ya sudah smp _tandatitik_ terima kasih gift'ya tth cantik _mentionpemilik_,no,baca
pritadian,kia instan nya kapan restock lagi _emotneg_,no,jawab
djuni_heaevenly, _mentionteman_ mau dong tapi jangan lewat shoppe bolehngak free ong _tandatanya_,no,abaikan
lorenzaroseville,kehabisan lagi _emotneg_,no,baca
caramelfashionhijab, _mentionteman_ free ongkos kirim hanya lewat shopee kak _tandatitik_ _emotpos_,no,abaikan
djuni_heaevenly,ling shopee nya mana _tandatanya_,no,abaikan
djuni_heaevenly,dm iya,no,abaikan
lafara.hijab,masih ada kia instan lipmate dan fuschia _tandatitik_ langsung dm iya _tandatitik_ freeongkir via shopee,no,abaikan
loveandbuy_os,yang masih cari vivy instan atlantis sala instan dreamy adelia blouse white bisa dm iya,no,abaikan
indyshoplabel,avail kia instan olive rouge _tandatitik_ yang masih minat dm iya _tandatitik_ _emotpos_,no,abaikan
tiwika_gallery,masih ada kia instan cacaote _tandatitik_ bisa via shopee _emotpos_ _emotpos_,no,abaikan
dunia_gea,kehabisan _emotneg_,no,baca
anem0neshop,avail kia rose dan lipmatte,no,abaikan
synthiarynda,siapa yang punya warna teal iya _emotnetral_ _emotnetral_,no,abaikan
is_hijab,masih ada kia instan : campina jeans dan fuschia _tandatitik_ bisa kirim via shopee,no,abaikan
is_hijab,kakak perempuan _mentionteman_ ada kia instan campina di saya _tandatitik_,no,abaikan
asyfahshop,aku ada kakak perempuan _mentionteman_ harga _angka_ pengiriman _daerah_ timur bisa cek langsunh ig iya thanka _emotpos_,no,abaikan
ekasputri_goodstuffbylove,yang tidak kebagian kia instan bisa cek ig kecewa dear free ongkos kirim ke tempat tujuan via shopee _emotpos_,no,abaikan
neos_prohijab,ayo cek sini _tandatitik_ mulai _angka_ ke saja,no,abaikan
rumahijabeeka,siap kia instan di _mentionteman_ bisa via shopee juga _emotpos_,no,abaikan
kimyunnashop,siap kia instan lipmatte teal yang minat silakan dm,no,abaikan
rumahyasmine, _emotnetral_ _emotnetral_ yasmine punya kia instan warna ini _emotpos_ _emotpos_,no,abaikan
radendndshop,kia instan jeans rose biyan olive dan rouge _angka_ ribu saja _tandatitik_ yang minat dm iya _tandatitik_ bisa via shopee _tandatitik_ _mentionteman_,no,abaikan
ayumarhamah,kakak ini berapa harganya,no,jawab
maulidinahijab,yang minat kia instan warna jeans rose ada di maulidina iya free ongkos kirim via shopee _emotpos_,no,abaikan
mamah.raisar,masih ada kia teal biyan dan olive minat dm iya,no,abaikan
radendndshop,kia instan jeans rose rouge biyan olive lipmatte _tandatitik_ _angka_ ribu saja minat dm iya _tandatitik_ _mentionteman_,no,abaikan
vanillahijab,bobow pants warna luna masih ada persediaan di website _tandatitik_ langsung klik ling on bio untuk order iya,yes,x
winaa14,ukuran m nya pada habis iya min _tandatanya_,no,jawab
ika_krisdiana,admin jilbab polos sequere dong,no,baca
sherlyayyu,saya masih loading di sabar kakak perempuan ini bagaimana iya kak _tandatanya_ sudah _angka_ jam kira _angka_ batal atau masih proces _tandatanya_ _mentionpemilik_,no,jawab
irmashop2,avail bobow pant turqoanya l dan lips m,no,abaikan
syaadahfitria,mau bobow pants lips navy tapi tidak kebagian _emotpos_ _emotpos_ _emotpos_,no,abaikan
auliaraj, _mentionteman_ aku dapat bowbow pants lips l,no,abaikan
niaeninur,mau warna yang lips ukuran m atak l ada yang punya kah _tandatanya_,no,abaikan
ummi.zubair,tidak kebagian kia instan,no,baca
letshopletshop,bobow pants ukuran l wrna luwy free ongkos kirim via shopee _emotpos_,no,abaikan
marliatorie,mau bobow pants e tersisa ukuran kecil _emotneg_ _tandatitik_ terlupa seh _tandatitik_ iya sudah ikhlasis saja iya hati\u _angka_ ku _emotpos_ _emotpos_ _emotpos_ _tandatitik_ sabar _tandatitik_ _mentionpemilik_ memang idola semua _emotpos_ _emotpos_ _emotpos_,no,baca
zenithms,ada yang punya bobow pants silver ukuran m atau s _tandatanya_ saya mau dong,no,abaikan
mumuqueenn, _mentionteman_ order pakai wifi data mb _tandatanya_,no,abaikan
sherlyayyu,pakai data mb _mentionteman_,no,abaikan
dindavanillahijab, _mentionteman_ coba di refresh dear _tandatitik_,no,abaikan
dindavanillahijab, _mentionteman_ kalau diwebsite terjual out itu tandanya habis dear _tandatitik_,no,abaikan
sherlyayyu,hilang sudah trnyta _emotneg_ _emotneg_ _emotneg_ yang dapat bobow pants l lowy mau dong,no,abaikan
fanyfania_,dapat yang s _emotneg_ _emotneg_ _emotneg_ semoga cukup,no,baca
niaaseptianii,yang punya ukuran l _tandatitik_ informasi dong ingin,no,abaikan
rirye_fitri,ada yang mau lempar ukuran m tidak _tandatanya_,no,abaikan
shbrn___,avail kia instan olive lipmatte rose frozen jeans _tandatitik_ bisa free ongkos kirim via shopee _emotpos_ _emotpos_,no,abaikan
